"timestamp [UTC]",message
"3/18/2021, 1:21:29.728 AM","[270464972:8] RECV: End{error=null}"
"3/18/2021, 1:21:29.728 AM","[270464972:6] RECV: End{error=null}"
"3/18/2021, 1:21:29.728 AM","[270464972:7] RECV: End{error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:13] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:11] RECV: End{error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:1] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:12] RECV: End{error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:10] RECV: End{error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:0] RECV: Close{error=null}"
"3/18/2021, 1:21:29.729 AM","[270464972:13] RECV: End{error=null}"
"3/18/2021, 1:21:29.730 AM","[270464972:1] SENT: End{error=null}"
"3/18/2021, 1:21:29.730 AM","[270464972:2] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.731 AM","[270464972:3] SENT: End{error=null}"
"3/18/2021, 1:21:29.731 AM","[270464972:3] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.731 AM","[270464972:4] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.731 AM","[270464972:2] SENT: End{error=null}"
"3/18/2021, 1:21:29.732 AM","[270464972:5] SENT: End{error=null}"
"3/18/2021, 1:21:29.732 AM","[270464972:4] SENT: End{error=null}"
"3/18/2021, 1:21:29.732 AM","[270464972:5] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.733 AM","[270464972:6] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.733 AM","[270464972:6] SENT: End{error=null}"
"3/18/2021, 1:21:29.733 AM","[270464972:7] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.734 AM","[270464972:8] SENT: End{error=null}"
"3/18/2021, 1:21:29.734 AM","[270464972:11] SENT: End{error=null}"
"3/18/2021, 1:21:29.734 AM","[270464972:7] SENT: End{error=null}"
"3/18/2021, 1:21:29.734 AM","[270464972:10] SENT: End{error=null}"
"3/18/2021, 1:21:29.734 AM","[270464972:8] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.735 AM","[270464972:13] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 1:21:29.735 AM","[270464972:0] SENT: Close{error=null}"
"3/18/2021, 1:21:29.735 AM","[270464972:12] SENT: End{error=null}"
"3/18/2021, 1:21:29.735 AM","[270464972:13] SENT: End{error=null}"
"3/18/2021, 1:21:29.790 AM","[1818803169:0] SENT: SASL"
"3/18/2021, 1:21:29.791 AM","[1818803169:0] RECV: SaslMechanisms{saslServerMechanisms=[MSSBCBS, PLAIN, ANONYMOUS, EXTERNAL]}"
"3/18/2021, 1:21:29.791 AM","[1818803169:0] RECV: SASL"
"3/18/2021, 1:21:29.793 AM","[1818803169:0] SENT: SaslInit{mechanism=PLAIN, initialResponse=\x00*******\x*******, hostname='*******.servicebus.windows.net'}"
"3/18/2021, 1:21:29.794 AM","[1818803169:0] SENT: AMQP"
"3/18/2021, 1:21:29.794 AM","[1818803169:0] RECV: SaslOutcome{_code=OK, _additionalData=Welcome!}"
"3/18/2021, 1:21:29.794 AM","[1818803169:0] SENT: Open{ containerId='ID:5eb71e95-4a4c-4d95-8d1f-3bbd82719888:36', hostname='*******.servicebus.windows.net', maxFrameSize=1048576, channelMax=32767, idleTimeOut=30000, outgoingLocales=null, incomingLocales=null, offeredCapabilities=null, desiredCapabilities=[sole-connection-for-container, DELAYED_DELIVERY, ANONYMOUS-RELAY, SHARED-SUBS], properties={product=QpidJMS, version=0.56.0, platform=JVM: 1.8.0_242, 25.242-b08, AdoptOpenJDK, OS: Linux, 4.15.0-1106-azure, amd64}}"
"3/18/2021, 1:21:29.795 AM","[1818803169:0] RECV: Open{ containerId='d4c5a231682d442481839a1797602808_G14', hostname='null', maxFrameSize=65536, channelMax=4999, idleTimeOut=240000, outgoingLocales=null, incomingLocales=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.795 AM","[1818803169:0] RECV: AMQP"
"3/18/2021, 1:21:29.796 AM","[1818803169:0] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.797 AM","[1818803169:1] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.797 AM","[1818803169:0] RECV: Begin{remoteChannel=0, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.798 AM","[1818803169:1] RECV: Begin{remoteChannel=1, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.798 AM","[1818803169:1] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:1:1:**-test-**/subscriptions/56-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.821 AM","[1818803169:1] RECV: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:1:1:**-test-**/subscriptions/56-sub1', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=18446744073709551615, offeredCapabilities=[SHARED-SUBS], desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.822 AM","[1818803169:1] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
"3/18/2021, 1:21:29.822 AM","[1818803169:2] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.823 AM","[1818803169:2] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:2:1:**-test-**/subscriptions/56-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.823 AM","[1818803169:2] RECV: Begin{remoteChannel=2, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.832 AM","[1818803169:2] RECV: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:2:1:**-test-**/subscriptions/56-sub1', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=18446744073709551615, offeredCapabilities=[SHARED-SUBS], desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.912 AM","[1818803169:2] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
"3/18/2021, 1:21:29.916 AM","[1818803169:3] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.917 AM","[1818803169:3] RECV: Begin{remoteChannel=3, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.917 AM","[1818803169:3] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:3:1:**-test-**/subscriptions/56-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.934 AM","[1818803169:3] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
"3/18/2021, 1:21:29.934 AM","[1818803169:4] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.934 AM","[1818803169:3] RECV: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:3:1:**-test-**/subscriptions/56-sub1', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=18446744073709551615, offeredCapabilities=[SHARED-SUBS], desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.935 AM","[1818803169:4] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:4:1:**-test-**/subscriptions/56-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.935 AM","[1818803169:4] RECV: Begin{remoteChannel=4, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.944 AM","[1818803169:4] RECV: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:4:1:**-test-**/subscriptions/56-sub1', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-**/subscriptions/56-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=18446744073709551615, offeredCapabilities=[SHARED-SUBS], desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.945 AM","[1818803169:4] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
"3/18/2021, 1:21:29.947 AM","[1818803169:5] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.948 AM","[1818803169:5] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:5:1:**-test-batch-**/subscriptions/56-batch-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-batch-**/subscriptions/56-batch-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.948 AM","[1818803169:5] RECV: Begin{remoteChannel=5, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.957 AM","[1818803169:5] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
"3/18/2021, 1:21:29.957 AM","[1818803169:5] RECV: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:5:1:**-test-batch-**/subscriptions/56-batch-sub1', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-batch-**/subscriptions/56-batch-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=18446744073709551615, offeredCapabilities=[SHARED-SUBS], desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.958 AM","[1818803169:6] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.958 AM","[1818803169:6] RECV: Begin{remoteChannel=6, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.959 AM","[1818803169:6] SENT: Attach{name='qpid-jms:receiver:ID:09326f00-6cf8-4136-8ce2-a34ccf5c0aa6:36:6:1:**-test-batch-**/subscriptions/56-batch-sub1', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='**-test-batch-**/subscriptions/56-batch-sub1', durable=NONE, expiryPolicy=LINK_DETACH, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=Modified{deliveryFailed=true, undeliverableHere=null, messageAnnotations=null}, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=[topic]}, target=Target{address='null', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=null}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 1:21:29.974 AM","[1818803169:6] SENT: Flow{nextIncomingId=1, incomingWindow=2047, nextOutgoingId=1, outgoingWindow=2147483647, handle=0, deliveryCount=0, linkCredit=1000, available=null, drain=false, echo=false, properties=null}"
